#{"t_start": 1574328518.997621, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-307.95442,98,0.865481
-331.935958,122,1.251009
-304.483719,161,1.45585
32.139582,101,1.585649
-377.670991,80,1.690627
-360.538694,98,1.813693
-234.052068,95,1.944565
-63.871985,147,2.162597
-62.105996,137,2.326481
-242.088376,98,2.428931
-296.49964,96,2.551465
-114.23105,115,2.698646
-244.86252,134,2.870411
-109.035925,98,2.994829
-52.841465,80,3.070759
-255.948773,126,3.228958
-283.62833,79,3.335107
-33.136952,138,3.507786
-205.03407,97,3.634937
-85.743158,90,3.75255
-274.459287,90,3.838515
-418.184181,161,4.071674
-433.945605,127,4.236427
-94.262439,185,4.478784
-51.550513,69,4.574199
-41.350542,82,4.653378
-359.943765,125,4.810616
-485.73844,166,5.020867
-62.793721,95,5.141136
-219.858299,129,5.303498
-265.873154,120,5.46101
-47.801325,88,5.582668
-78.080622,114,5.733043
-215.729761,162,5.949193
-181.509691,119,6.101565
-544.690825,175,6.320763
-85.410446,88,6.441829
-181.476431,93,6.563659
21.257923,1000,9.729089
-70.096917,79,9.820568
-84.622753,102,9.962938
-46.499661,75,10.065448
-73.986297,154,10.253092
-78.426896,117,10.40148
-339.858093,103,10.498348
-156.567683,117,10.641662
-342.198447,122,10.791669
-259.397595,83,10.911333
-262.616566,108,11.045042
-106.018478,112,11.183885
-93.723971,85,11.264984
-82.518495,104,11.406391
-63.202593,82,11.514924
-106.220736,68,11.578404
-45.778277,171,11.819563
-225.613951,175,12.049466
-200.63536,98,12.176301
-89.645257,96,12.298912
-57.770762,110,12.416677
-504.450288,128,12.584607
-395.631256,141,12.761772
-439.016744,173,13.008876
-112.740137,89,13.122878
-75.077563,112,13.232662
-52.141359,90,13.347383
-75.647565,71,13.457242
-42.019108,99,13.549967
-224.993208,118,13.69452
-37.916507,123,13.847661
-265.501977,86,13.967051
-65.00946,138,14.137412
-19.508992,70,14.233833
-271.198652,123,14.390605
-259.518894,142,14.56227
-113.402116,145,14.741337
-86.906619,98,14.87122
-346.330848,162,15.070936
-274.580301,125,15.226483
-42.304652,80,15.303359
-248.224408,96,15.43539
-102.12476,109,15.571095
-91.898937,78,15.677235
-27.088096,89,15.761363
-252.976798,90,15.888138
-292.520507,92,16.009219
-123.062163,116,16.153432
-97.568187,137,16.345389
-105.043002,111,16.490044
-70.489272,93,16.579177
-329.684907,127,16.734416
-101.56839,65,16.823547
-262.123062,172,17.037049
-269.694846,129,17.209122
-202.852167,130,17.488199
-86.540019,77,17.617504
-244.366719,197,17.883857
-127.59433,81,17.996293
-255.536482,107,18.161982
-15.568512,96,18.333921
-104.782816,144,18.522487
-86.092921,156,18.728362
-94.451479,127,18.947514
-83.425519,171,19.167234
-340.947584,91,19.29633
-79.655426,106,19.43847
-43.997018,86,19.524093
-10.568144,75,19.632548
-54.128794,74,19.739926
-87.983285,167,19.962938
-381.006115,140,20.144185
-301.421997,112,20.28762
-98.277303,69,20.356729
-90.766417,84,20.474747
-156.926376,157,20.709482
-89.45303,93,20.841017
-133.061864,94,20.970647
-101.06472,132,21.169719
-249.709192,128,21.337107
-58.160462,80,21.422137
-290.00399,116,21.656732
-84.482922,124,21.822863
-60.907357,75,21.935196
-100.483237,138,22.151132
-277.56612,100,22.310717
-296.372979,168,22.588399
-236.308195,104,22.766808
-98.664723,156,23.022199
-288.174035,168,23.330539
-64.111656,133,23.531672
-222.11465,84,23.694146
-78.04715,71,23.827381
-23.180075,141,24.063312
-144.919434,168,24.276635
-78.266322,152,24.513331
-81.455154,87,24.685107
-56.345307,111,24.885266
-273.658842,85,24.995235
-139.917583,98,25.175906
-307.272738,143,25.401571
-231.185879,149,25.684754
-52.910366,86,25.798241
-175.040096,182,26.116511
-231.717168,96,26.237447
-208.032433,101,26.415202
-193.086504,173,26.661457
-283.100451,182,26.906156
-119.847364,114,27.069258
-175.839378,151,27.359288
-202.548229,151,27.56039
-47.491376,211,27.891177
-185.347556,129,28.056355
-70.747305,159,28.273244
1.418421,104,28.420454
-74.800711,149,28.61181
-86.00029,141,28.790147
-30.844689,118,28.95074
-41.816446,128,29.112976
-30.86893,204,29.41483
-156.827215,153,29.60776
-12.948445,126,29.770655
-291.991576,184,30.130597
-282.489362,186,30.457634
-262.970935,175,30.796259
-84.954717,110,30.941709
-93.679858,119,31.103719
-74.440934,152,31.331937
-33.50837,154,31.556135
-89.219486,172,31.861785
-190.232273,89,31.977282
-30.662246,89,32.200662
-174.416961,125,32.468811
29.548212,162,32.786201
-49.006962,163,33.196514
-23.306637,183,33.478517
-236.18959,144,33.731257
-69.30751,133,33.962259
-55.347612,149,34.174399
-69.823727,117,34.369356
-72.345045,108,34.548455
-123.347779,131,34.781719
-221.252122,119,35.008736
-148.565806,123,35.295382
-146.917172,72,35.451929
32.661789,115,35.602711
-89.222889,93,35.757116
-76.972848,166,36.068069
-58.201893,82,36.233477
-64.557186,94,36.380899
-98.901037,165,36.687102
-34.351722,87,36.848757
-141.132625,132,37.100982
-261.627211,173,37.453404
-96.826342,214,37.88977
-291.026812,173,38.206465
-17.302674,110,38.405003
17.515634,100,38.645215
-82.540338,125,39.015701
-200.043044,175,39.424446
-52.696116,218,40.092597
-59.353,86,40.24858
-218.645457,209,40.550472
-57.503052,151,40.752927
-239.78045,260,41.195962
-286.181761,195,41.536754
-153.561821,176,41.791582
-80.96568,154,42.021577
-314.443793,112,42.143789
-140.355113,166,42.413197
-90.529963,69,42.492194
-46.499956,194,42.79675
-41.964586,138,42.990407
-42.43337,204,43.280084
5.03385,151,43.544888
-75.3694,87,43.638631
28.698173,1000,46.616343
-82.221865,177,46.918108
-14.34315,101,47.17838
-32.113652,84,47.301672
-219.908065,162,47.58145
-2.753068,124,47.802798
-97.619889,173,48.185013
-70.669378,162,48.432563
-58.626245,156,48.693375
-45.464822,109,48.87403
-272.73682,150,49.109433
9.588981,101,49.285519
-15.219584,169,49.535755
9.817009,1000,52.546578
-18.57415,114,52.775778
-15.50913,166,53.052034
-112.170086,216,53.702394
-55.222464,181,54.243452
16.267086,163,54.615024
-276.414395,180,54.989396
-104.279995,268,55.50971
-409.877606,466,56.94446
-317.609753,193,57.359037
-604.521104,441,58.974271
-78.253179,221,59.323087
-312.391728,260,59.795508
-283.392476,351,60.53697
-311.351372,271,61.071722
-418.715279,218,61.561167
-14.039824,147,61.802766
-450.013853,316,62.593626
-228.538357,278,63.037662
-259.43967,379,63.826958
-282.300666,389,64.57444
-255.351363,238,65.128806
-240.242376,304,65.772943
-63.267769,442,66.792818
-403.666246,281,67.358427
-402.308839,353,68.151419
-395.774052,400,68.972301
-382.990502,327,69.692309
-286.709445,291,70.183846
-338.761674,390,70.978088
-256.246491,272,71.439014
6.216968,175,71.71717
-39.151617,149,71.947517
-167.02971,316,72.507416
11.870638,236,72.870193
-190.214248,345,73.464867
35.075042,147,73.655393
-147.999905,377,74.406508
-164.37347,226,74.763658
-11.362352,91,74.908363
115.34225,1000,78.435377
49.0439,168,78.682209
-304.223882,273,79.138418
-247.366561,291,79.617275
-11.717219,280,80.06285
7.474313,133,80.296166
99.319926,1000,83.086263
-72.891618,314,83.634835
107.950886,1000,85.857004
-87.529665,715,88.026658
-365.339818,254,88.440511
-279.503226,324,88.990354
-119.467576,273,89.406823
18.663619,277,89.852239
-46.488001,300,90.298416
-341.85544,516,91.496648
9.8556,347,92.122139
-49.189922,391,92.793312
-14.383887,233,93.155282
138.32898,1000,95.847284
119.322656,1000,98.432246
-35.923968,654,99.938025
-164.43161,1000,102.720214
12.745955,235,103.103089
-5.603346,1000,105.675528
-74.113229,1000,109.446776
-275.613885,1000,113.152305
46.576079,1000,116.932587
-11.904609,1000,120.214588
42.999351,1000,123.023585
-176.283702,1000,125.54682
38.190562,1000,129.293486
-60.508376,1000,132.630235
59.921482,1000,135.544927
-15.632001,1000,139.240143
66.159587,1000,142.574012
-70.431656,1000,145.59003
-86.296896,1000,149.354507
-115.651566,1000,152.595278
-146.047387,1000,155.254456
-106.705057,1000,157.61598
73.015322,1000,160.088101
-60.766904,1000,163.109097
-3.435223,1000,167.648009
-51.354996,1000,171.155555
-80.606136,1000,174.068814
-69.841032,1000,176.512443
-131.932108,1000,179.948227
-108.396334,1000,183.826212
-24.792889,1000,186.735056
-48.854442,1000,189.723826
-32.094543,1000,192.437268
-47.413137,1000,195.162494
-59.630296,1000,199.299603
-91.703017,1000,202.047625
-69.81627,1000,205.525399
-20.298287,1000,208.099127
-26.472313,1000,210.468639
-61.338491,1000,213.865494
-49.894494,1000,216.862658
-60.371976,1000,220.115567
-47.39944,1000,223.047678
12.197781,1000,226.091989
-49.108064,1000,229.046068
-19.178906,1000,232.481021
-22.182364,1000,235.651824
-64.619853,1000,239.139297
-23.619209,1000,241.790212
-45.420046,1000,244.929359
-43.268643,1000,247.903018
-62.200857,1000,250.30746
-62.17957,1000,254.305195
-60.547587,1000,256.896901
-120.094269,1000,260.726323
31.623846,1000,264.012726
-0.092095,1000,267.084304
150.746291,568,268.220073
28.928711,860,270.026476
165.775088,666,271.428654
10.964987,1000,275.226151
-0.036903,1000,278.394184
33.784363,1000,280.803077
1.107082,1000,283.760921
-122.887645,607,285.252535
-68.404492,1000,288.909956
-75.568015,306,289.388241
65.220906,1000,292.402114
159.479888,664,294.080095
-105.040415,643,295.652026
41.488374,1000,299.892384
119.615675,715,301.939039
66.037579,1000,305.140062
37.849676,1000,308.374623
114.66131,618,309.752739
-112.174584,811,311.475447
48.808184,1000,314.960648
120.883535,753,316.941745
82.294887,1000,319.793589
82.834274,1000,322.854761
-49.583006,476,323.741933
54.875343,1000,327.219272
165.289425,706,329.499383
-87.566011,512,330.713921
-106.3577,547,332.121136
203.470232,653,333.478065
69.293172,1000,335.959418
137.29638,605,337.449477
73.871175,1000,340.341586
69.17289,1000,342.40351
153.179129,491,343.49803
-107.648768,345,344.143678
111.595574,531,345.197575
119.7809,1000,348.09805
197.147476,999,350.333042
-80.849778,716,351.971184
-10.260135,353,352.590863
69.236194,1000,355.95341
82.452825,1000,358.138096
114.782963,908,360.37692
194.698981,434,361.295587
64.830706,1000,364.774402
176.71824,450,365.781856
-9.697302,239,366.170602
132.642222,568,367.564807
114.281611,1000,369.949354
165.375023,610,371.379444
82.546537,1000,374.133693
-48.511462,432,374.904666
134.03963,402,375.65786
-4.437796,1000,378.473131
72.260157,1000,380.848944
158.142771,584,382.466241
78.53151,1000,385.253939
49.719551,1000,388.218768
63.148677,1000,391.484221
137.637263,811,393.602459
-163.35192,909,396.746221
157.712989,552,398.169166
57.456849,1000,401.428601
24.408251,1000,403.565136
151.358678,541,404.768687
-12.735358,1000,407.245221
-99.649064,421,408.076388
29.96267,1000,412.31304
-67.235426,317,412.815657
72.257671,1000,415.93936
35.369783,1000,418.198754
139.775678,576,419.741244
82.488684,1000,422.362257
-115.455963,349,422.970071
-77.03587,366,423.616498
-97.343291,374,424.317054
185.181424,457,425.398141
171.524815,481,426.562146
59.558564,1000,429.838596
41.009454,1000,432.295796
-59.901511,466,433.252965
-64.177711,334,433.847315
-98.90358,344,434.431919
-42.132948,309,434.98137
158.017384,639,436.338048
162.668241,422,437.141427
57.658997,1000,439.548851
-103.352164,376,440.232501
113.083958,1000,442.486251
112.711122,1000,445.125385
130.301137,460,446.087668
94.152967,1000,448.64373
129.019926,993,451.595037
-109.765416,401,452.228014
100.081922,1000,454.643926
78.636629,1000,457.061351
79.284544,1000,459.146751
121.649316,474,460.105408
66.075252,1000,462.672493
105.484585,1000,464.968677
-36.565521,340,465.631893
188.276041,472,466.478664
114.409481,1000,468.896045
-46.839002,332,469.461958
168.58789,534,470.618399
61.309862,1000,472.91212
-81.112038,223,473.25911
159.303044,463,474.267117
-128.396324,305,474.744949
178.825222,351,475.430664
-86.072339,232,475.741534
-66.011907,394,476.441218
71.338111,1000,478.966483
97.301939,1000,481.225892
174.733801,442,482.14275
83.433609,1000,484.516029
-43.20465,222,484.851881
-82.214628,294,485.308747
167.781897,369,485.99634
78.532858,1000,488.497495
-50.69362,411,489.246727
-50.579163,253,489.632289
160.505394,704,490.980939
-21.265852,263,491.365376
-67.209227,503,492.228802
162.450135,412,493.09789
-170.71658,782,494.626771
-76.615263,405,495.308237
-98.363639,458,496.21567
95.453334,1000,498.496204
-110.445467,557,499.64041
77.185484,1000,501.93597
73.543145,1000,504.948921
150.987615,564,506.140698
174.093825,670,507.860562
-155.635319,422,508.616506
168.313106,458,509.569283
-52.86813,259,509.984516
67.225874,1000,512.849808
101.07419,1000,514.94525
78.818428,1000,517.335566
182.289367,383,518.094323
159.544111,509,519.248881
156.975749,566,520.63421
1.291291,1000,522.952339
-72.492511,266,523.358102
-53.453926,288,523.779573
105.753589,1000,527.077631
69.517543,1000,529.432494
120.43089,758,531.070623
-77.835659,226,531.410603
-76.444153,360,531.989766
-93.498524,555,533.003293
-77.385284,257,533.403794
74.168508,1000,536.533353
104.281476,550,537.584622
-69.481736,291,538.088306
135.857715,609,539.403706
-48.360211,271,539.851879
153.336434,496,540.994311
149.062878,527,542.150854
131.136501,530,543.308866
-56.066587,412,544.040274
131.344519,552,545.457195
78.792371,1000,547.710859
-77.909471,313,548.264898
-90.737371,196,548.519877
-51.391562,467,549.315447
55.835235,1000,551.539763
85.017373,1000,554.125388
165.791688,529,555.382422
91.971573,1000,558.020708
168.330488,533,559.180919
42.029653,1000,561.696172
181.463256,472,562.721005
-60.106691,336,563.256267
-49.705091,267,563.658175
-52.781141,288,564.13045
96.894368,1000,567.084284
69.522952,1000,569.887599
-163.206163,332,570.395356
177.006481,451,571.203647
86.079134,1000,574.316957
197.064043,425,575.082192
-82.151955,340,575.658929
-99.982143,318,576.210845
-83.861468,417,577.00156
99.444088,1000,579.315656
-49.497823,341,579.903234
-45.520743,260,580.262454
-43.546065,354,580.890113
-120.427644,449,581.633676
102.248596,1000,583.775551
-97.70351,423,584.513137
167.259969,438,585.294013
104.323835,1000,587.362841
110.738645,624,588.671327
113.017529,1000,591.537442
-74.579166,332,592.11336
152.245933,455,593.074294
142.737809,483,594.219721
-73.669408,243,594.5913
110.289343,1000,597.873181
-74.428889,240,598.230142
-71.699903,454,599.113511
-37.770069,394,599.817584
-92.970898,198,600.109986
-124.289135,611,601.429459
-125.481814,489,602.347116
-45.286636,451,603.181564
158.468423,544,604.558859
144.939377,559,605.637685
170.808015,517,606.947991
-43.213606,436,607.759578
-74.604921,156,607.968037
-47.663328,404,608.644432
95.135553,1000,611.276139
55.132878,1000,613.828023
-121.833462,390,614.542105
-135.822555,466,615.515371
-99.179837,208,615.814174
-90.094191,343,616.384758
-58.095677,200,616.673428
-87.559354,195,616.921824
-95.144401,152,617.11567
-111.761107,570,618.243012
-82.872401,314,618.717279
-110.860678,760,620.574074
-91.198631,177,620.818389
-95.681252,186,621.055314
-164.51466,905,623.153256
-95.396021,317,623.727137
-51.545117,1000,626.584904
-132.118915,487,627.60473
-107.11605,238,627.954933
-102.149174,165,628.150405
-92.290426,228,628.478494
-91.203978,173,628.732598
-91.605209,215,629.015294
48.761581,1000,631.60959
-66.582963,428,632.323138
-152.347229,363,632.977079
94.025222,556,634.664974
41.917391,1000,637.988189
-92.635221,223,638.356513
106.452799,561,639.81386
113.789679,1000,642.606581
-62.99866,1000,645.074441
141.270052,379,645.719198
-100.878529,408,646.548476
-76.447374,197,646.921984
133.24242,605,648.629749
-66.093728,210,648.967936
-53.892621,226,649.381204
63.754638,1000,651.819271
112.064055,633,653.118254
-94.586129,472,653.85469
-193.511082,965,656.346246
-115.151199,693,657.863172
-88.846802,414,658.720371
92.274085,1000,662.007309
-58.683139,250,662.371479
148.279174,533,663.731956
-76.783402,358,664.389329
-70.485466,1000,666.864929
-106.751845,453,667.673855
-77.649123,202,667.934864
88.134444,1000,670.672984
123.438195,560,672.040905
50.60096,826,674.708258
-56.922292,214,674.999046
12.18095,1000,677.615569
119.350208,1000,680.540179
158.326867,485,681.570431
-93.575234,416,682.306023
109.398886,739,684.27007
-90.03248,1000,687.562501
-77.653212,290,687.97953
-80.687955,373,688.609572
-82.088141,248,688.959933
-102.957561,444,689.758883
46.878673,1000,693.720795
-56.120396,296,694.224427
-172.606004,554,695.457941
-70.104102,247,695.814664
-55.296848,249,696.168904
62.225169,1000,698.485607
139.298235,534,699.448667
-95.225805,174,699.668512
-97.897891,206,699.952493
-105.225606,233,700.273551
-101.993383,217,700.555248
-76.42369,209,700.854417
-91.298871,374,701.500827
-113.242763,251,701.860801
-80.131561,316,702.343221
-166.191509,674,703.660062
-89.207079,166,703.888597
-66.123506,232,704.194443
-36.327248,472,705.103018
-102.986351,487,705.944964
-72.566588,374,706.594234
-54.866235,278,707.007013
95.08485,556,708.091648
138.059326,441,708.986269
-81.245526,365,709.635166
140.898945,542,710.936045
-101.648404,284,711.333209
-84.090499,452,712.092176
-126.44465,463,712.949343
-126.623773,401,713.703511
-105.906955,170,713.917316
159.00955,420,714.687909
90.025844,691,716.711461
-90.454529,192,716.955645
-91.702184,369,717.588094
-84.370951,159,717.777343
-88.713452,167,717.978324
-62.091377,243,718.314686
-215.590995,838,720.465891
-44.814718,1000,723.367769
-82.796692,423,724.172311
-89.761464,253,724.525379
-129.903876,535,725.501679
-66.273876,328,725.98316
-95.873309,211,726.261911
-78.755301,590,727.574647
-73.509075,228,727.919837
55.641631,1000,729.735946
-74.754116,1000,733.645712
-116.245659,322,734.183197
-36.596371,1000,736.870663
-48.047008,229,737.194047
-84.940465,221,737.474154
-67.75732,267,737.853161
-103.587553,301,738.33554
-199.943239,941,741.050379
-101.674049,161,741.248191
-105.352404,907,744.104449
-117.170186,330,744.614504
-74.28984,275,745.015704
-43.478312,1000,747.794968
-75.853213,1000,751.021497
-112.810471,289,751.442429
-122.015161,493,752.324499
-101.410018,625,753.61943
-90.116089,207,753.885089
-97.685434,1000,757.041534
-103.640736,287,757.466695
-120.028729,309,757.984656
-92.725774,266,758.37887
-109.700256,337,758.910602
-69.313079,317,759.40275
-68.47797,1000,761.864253
-141.12351,1000,765.335493
-108.00898,181,765.571593
-111.048741,164,765.774149
-55.336449,1000,768.353453
-93.998811,217,768.685195
-91.777589,1000,771.163255
-48.865405,1000,774.450629
-87.122341,1000,777.189662
-98.580899,1000,779.777698
-101.23599,366,780.45221
-77.601003,1000,783.847283
-92.688687,1000,787.605969
-93.420107,144,787.791435
-103.588077,171,788.008968
-68.686559,1000,791.952459
-78.553574,279,792.376506
-126.6717,278,792.782909
-137.988581,221,793.101329
-173.806463,784,795.668099
-101.995936,175,795.892505
-150.380661,766,797.764285
-173.277498,706,799.347964
-101.010965,254,799.740017
53.899351,867,802.489222
-120.531,502,803.303824
-104.230319,253,803.666077
-100.349229,421,804.480286
-118.540846,477,805.487321
-30.128128,1000,808.689065
-92.460334,1000,811.908498
-142.704887,325,812.437261
-140.25842,242,812.799651
-92.054892,1000,815.415682
-234.760766,823,818.197801
-88.099579,1000,820.79761
-124.123051,264,821.184809
-117.749629,353,821.807467
-64.507479,1000,825.552577
-75.060531,158,825.786858
-36.702285,1000,829.750293
-118.970255,223,830.075054
-84.591865,576,831.27386
-69.517737,1000,833.910408
-196.369007,984,836.195203
-87.12525,157,836.392071
-214.214653,994,838.625868
-20.521217,1000,840.706727
-89.596572,163,840.916661
-46.693709,1000,842.971407
-196.056764,773,844.782645
-111.649803,212,845.080055
-67.371773,1000,848.683889
-53.855198,1000,851.147702
-19.999675,1000,853.376709
-173.84088,528,854.461917
-14.314341,1000,856.935484
-101.111734,180,857.19959
-108.543531,512,858.262076
-140.130019,747,860.351463
-121.687578,160,860.58667
-149.457379,357,861.143446
-95.585908,274,861.591874
-162.294612,580,862.971101
-114.737622,458,863.955678
-209.127848,961,867.364892
-120.73604,450,868.207311
-154.335667,478,869.054615
-93.27638,229,869.379226
